topic,key,t_s,value
/control/diagnostics,cycle_time_ms,8.24,0.0
/control/diagnostics,cycle_time_ms,8.26,0.0
/control/diagnostics,cycle_time_ms,8.281,0.0
/planning/diagnostics,cycle_ms,8.3,0.001733
/control/diagnostics,cycle_time_ms,8.3,0.0
/control/diagnostics,cycle_time_ms,8.32,0.0
/control/diagnostics,cycle_time_ms,8.34,0.0
/control/diagnostics,cycle_time_ms,8.36,0.0
/control/diagnostics,cycle_time_ms,8.38,0.0
/planning/diagnostics,cycle_ms,8.4,0.002084
/control/diagnostics,cycle_time_ms,8.4,0.0
/control/diagnostics,cycle_time_ms,8.42,0.0
/control/diagnostics,cycle_time_ms,8.44,0.0
/control/diagnostics,cycle_time_ms,8.46,0.0
/control/diagnostics,cycle_time_ms,8.48,0.0
/control/diagnostics,cycle_time_ms,8.5,0.0
/planning/diagnostics,cycle_ms,8.5,0.002024
/control/diagnostics,cycle_time_ms,8.52,0.0
/control/diagnostics,cycle_time_ms,8.54,0.0
/control/diagnostics,cycle_time_ms,8.56,0.0
/control/diagnostics,cycle_time_ms,8.58,0.0
/planning/diagnostics,cycle_ms,8.6,0.001864
/control/diagnostics,cycle_time_ms,8.6,0.0
/control/diagnostics,cycle_time_ms,8.62,0.0
/control/diagnostics,cycle_time_ms,8.64,0.0
/control/diagnostics,cycle_time_ms,8.66,0.0
/control/diagnostics,cycle_time_ms,8.68,0.0
/control/diagnostics,cycle_time_ms,8.7,0.0
/planning/diagnostics,cycle_ms,8.702,0.002425
/control/diagnostics,cycle_time_ms,8.72,0.0
/control/diagnostics,cycle_time_ms,8.74,0.0
/control/diagnostics,cycle_time_ms,8.76,0.0
/control/diagnostics,cycle_time_ms,8.78,0.0
/control/diagnostics,cycle_time_ms,8.8,0.0
/planning/diagnostics,cycle_ms,8.8,0.003035
/control/diagnostics,cycle_time_ms,8.821,0.0
/control/diagnostics,cycle_time_ms,8.84,0.0
/control/diagnostics,cycle_time_ms,8.86,0.0
/control/diagnostics,cycle_time_ms,8.88,0.0
/planning/diagnostics,cycle_ms,8.9,0.001764
/control/diagnostics,cycle_time_ms,8.9,0.0
/control/diagnostics,cycle_time_ms,8.92,0.0
/control/diagnostics,cycle_time_ms,8.94,0.0
/control/diagnostics,cycle_time_ms,8.96,0.0
/control/diagnostics,cycle_time_ms,8.98,0.0
/planning/diagnostics,cycle_ms,9.0,0.002054
/control/diagnostics,cycle_time_ms,9.0,0.0
/control/diagnostics,cycle_time_ms,9.02,0.0
/perception/diagnostics,ground_ms,9.0,5.584086
/perception/diagnostics,cluster_ms,9.0,2.827639
/perception/diagnostics,fit_ms,9.0,1.87047
/perception/diagnostics,track_ms,9.0,0.09134
/perception/diagnostics,total_ms,9.0,10.518975
/control/diagnostics,cycle_time_ms,9.04,0.0
/control/diagnostics,cycle_time_ms,9.06,0.0
/control/diagnostics,cycle_time_ms,9.08,0.0
/control/diagnostics,cycle_time_ms,9.1,0.0
/planning/diagnostics,cycle_ms,9.1,0.001903
/control/diagnostics,cycle_time_ms,9.12,0.0
/control/diagnostics,cycle_time_ms,9.14,0.0
/control/diagnostics,cycle_time_ms,9.16,0.0
/control/diagnostics,cycle_time_ms,9.18,0.0
/planning/diagnostics,cycle_ms,9.2,0.001924
/control/diagnostics,cycle_time_ms,9.2,0.0
/control/diagnostics,cycle_time_ms,9.22,0.0
/control/diagnostics,cycle_time_ms,9.24,0.0
/control/diagnostics,cycle_time_ms,9.26,0.0
/control/diagnostics,cycle_time_ms,9.28,0.0
/planning/diagnostics,cycle_ms,9.3,0.002124
/control/diagnostics,cycle_time_ms,9.3,0.0
/control/diagnostics,cycle_time_ms,9.321,0.0
/control/diagnostics,cycle_time_ms,9.34,0.0
/control/diagnostics,cycle_time_ms,9.36,0.0
/control/diagnostics,cycle_time_ms,9.38,0.0
/planning/diagnostics,cycle_ms,9.4,0.003437
/control/diagnostics,cycle_time_ms,9.4,0.0
/control/diagnostics,cycle_time_ms,9.421,0.0
/control/diagnostics,cycle_time_ms,9.44,0.0
/control/diagnostics,cycle_time_ms,9.46,0.0
/control/diagnostics,cycle_time_ms,9.48,0.0
/planning/diagnostics,cycle_ms,9.5,0.001783
/control/diagnostics,cycle_time_ms,9.5,0.0
/planning/diagnostics,cycle_ms,9.6,0.001883
/control/diagnostics,cycle_time_ms,9.52,0.0
/planning/diagnostics,cycle_ms,9.7,0.001753
/control/diagnostics,cycle_time_ms,9.54,0.0
/control/diagnostics,cycle_time_ms,9.56,0.0
/control/diagnostics,cycle_time_ms,9.58,0.0
/control/diagnostics,cycle_time_ms,9.6,0.0
/control/diagnostics,cycle_time_ms,9.62,0.0
/control/diagnostics,cycle_time_ms,9.64,0.0
/control/diagnostics,cycle_time_ms,9.66,0.0
/control/diagnostics,cycle_time_ms,9.68,0.0
/control/diagnostics,cycle_time_ms,9.7,0.0
/control/diagnostics,cycle_time_ms,9.72,0.0
/control/diagnostics,cycle_time_ms,9.74,0.0
/control/diagnostics,cycle_time_ms,9.76,0.0
/control/diagnostics,cycle_time_ms,9.78,0.0
/planning/diagnostics,cycle_ms,9.8,0.001713
/control/diagnostics,cycle_time_ms,9.8,0.0
/control/diagnostics,cycle_time_ms,9.82,0.0
/control/diagnostics,cycle_time_ms,9.84,0.0
/control/diagnostics,cycle_time_ms,9.86,0.0
/control/diagnostics,cycle_time_ms,9.88,0.0
/planning/diagnostics,cycle_ms,9.9,0.001923
/control/diagnostics,cycle_time_ms,9.9,0.0
/control/diagnostics,cycle_time_ms,9.92,0.0
/control/diagnostics,cycle_time_ms,9.94,0.0
/control/diagnostics,cycle_time_ms,9.96,0.0
/control/diagnostics,cycle_time_ms,9.98,0.0
/planning/diagnostics,cycle_ms,10.0,0.001723
/control/diagnostics,cycle_time_ms,10.0,0.0
/control/diagnostics,cycle_time_ms,10.02,0.0
/perception/diagnostics,ground_ms,10.0,5.437333
/perception/diagnostics,cluster_ms,10.0,2.283678
/perception/diagnostics,fit_ms,10.0,1.341876
/perception/diagnostics,track_ms,10.0,0.07001
/perception/diagnostics,total_ms,10.0,9.336446
/control/diagnostics,cycle_time_ms,10.04,0.0
/control/diagnostics,cycle_time_ms,10.06,0.0
/control/diagnostics,cycle_time_ms,10.08,0.0
/planning/diagnostics,cycle_ms,10.1,0.001863
/control/diagnostics,cycle_time_ms,10.1,0.0
/control/diagnostics,cycle_time_ms,10.12,0.0
/control/diagnostics,cycle_time_ms,10.14,0.0
/control/diagnostics,cycle_time_ms,10.16,0.0
/control/diagnostics,cycle_time_ms,10.18,0.0
/planning/diagnostics,cycle_ms,10.2,0.001784
/control/diagnostics,cycle_time_ms,10.2,0.0
/control/diagnostics,cycle_time_ms,10.221,0.0
/control/diagnostics,cycle_time_ms,10.24,0.0
/control/diagnostics,cycle_time_ms,10.26,0.0
/control/diagnostics,cycle_time_ms,10.28,0.0
/planning/diagnostics,cycle_ms,10.3,0.001674
/control/diagnostics,cycle_time_ms,10.3,0.0
/control/diagnostics,cycle_time_ms,10.323,0.0
/control/diagnostics,cycle_time_ms,10.34,0.0
/control/diagnostics,cycle_time_ms,10.36,0.0
/control/diagnostics,cycle_time_ms,10.38,0.0
/planning/diagnostics,cycle_ms,10.4,0.003086
/control/diagnostics,cycle_time_ms,10.4,0.0
/control/diagnostics,cycle_time_ms,10.42,0.0
/control/diagnostics,cycle_time_ms,10.44,0.0
/control/diagnostics,cycle_time_ms,10.46,0.0
/control/diagnostics,cycle_time_ms,10.48,0.0
/planning/diagnostics,cycle_ms,10.5,0.001833
/control/diagnostics,cycle_time_ms,10.5,0.0
/control/diagnostics,cycle_time_ms,10.522,0.0
/control/diagnostics,cycle_time_ms,10.54,0.0
/control/diagnostics,cycle_time_ms,10.56,0.0
/control/diagnostics,cycle_time_ms,10.58,0.0
/control/diagnostics,cycle_time_ms,10.6,0.0
/planning/diagnostics,cycle_ms,10.6,0.001923
/control/diagnostics,cycle_time_ms,10.62,0.0
/control/diagnostics,cycle_time_ms,10.64,0.0
/control/diagnostics,cycle_time_ms,10.66,0.0
/control/diagnostics,cycle_time_ms,10.68,0.0
/planning/diagnostics,cycle_ms,10.7,0.003386
/control/diagnostics,cycle_time_ms,10.7,0.0
/control/diagnostics,cycle_time_ms,10.721,0.0
/control/diagnostics,cycle_time_ms,10.74,0.0
/control/diagnostics,cycle_time_ms,10.76,0.0
/control/diagnostics,cycle_time_ms,10.78,0.0
/planning/diagnostics,cycle_ms,10.8,0.001814
/control/diagnostics,cycle_time_ms,10.8,0.0
/control/diagnostics,cycle_time_ms,10.82,0.0
/control/diagnostics,cycle_time_ms,10.84,0.0
/control/diagnostics,cycle_time_ms,10.86,0.0
/control/diagnostics,cycle_time_ms,10.88,0.0
/control/diagnostics,cycle_time_ms,10.9,0.0
/planning/diagnostics,cycle_ms,10.9,0.002134
/control/diagnostics,cycle_time_ms,10.92,0.0
/control/diagnostics,cycle_time_ms,10.94,0.0
/control/diagnostics,cycle_time_ms,10.96,0.0
/control/diagnostics,cycle_time_ms,10.98,0.0
/control/diagnostics,cycle_time_ms,11.0,0.0
/planning/diagnostics,cycle_ms,11.0,0.004217
/control/diagnostics,cycle_time_ms,11.02,0.0
/perception/diagnostics,ground_ms,11.0,5.636423
/perception/diagnostics,cluster_ms,11.0,2.58868
/perception/diagnostics,fit_ms,11.0,1.3716
/perception/diagnostics,track_ms,11.0,0.068167
/perception/diagnostics,total_ms,11.0,9.856938
/control/diagnostics,cycle_time_ms,11.04,0.0
/control/diagnostics,cycle_time_ms,11.06,0.0
/control/diagnostics,cycle_time_ms,11.08,0.0
/planning/diagnostics,cycle_ms,11.1,0.003286
/control/diagnostics,cycle_time_ms,11.1,0.0
/control/diagnostics,cycle_time_ms,11.12,0.0
/control/diagnostics,cycle_time_ms,11.14,0.0
/control/diagnostics,cycle_time_ms,11.16,0.0
/control/diagnostics,cycle_time_ms,11.18,0.0
/planning/diagnostics,cycle_ms,11.2,0.002194
/control/diagnostics,cycle_time_ms,11.2,0.0
/control/diagnostics,cycle_time_ms,11.22,0.0
/control/diagnostics,cycle_time_ms,11.24,0.0
/control/diagnostics,cycle_time_ms,11.26,0.0
/control/diagnostics,cycle_time_ms,11.28,0.0
/planning/diagnostics,cycle_ms,11.3,0.001714
/control/diagnostics,cycle_time_ms,11.3,0.0
/control/diagnostics,cycle_time_ms,11.32,0.0
/control/diagnostics,cycle_time_ms,11.34,0.0
/control/diagnostics,cycle_time_ms,11.36,0.0
/control/diagnostics,cycle_time_ms,11.38,0.0
/planning/diagnostics,cycle_ms,11.4,0.001813
/control/diagnostics,cycle_time_ms,11.4,0.0
/control/diagnostics,cycle_time_ms,11.42,0.0
/control/diagnostics,cycle_time_ms,11.44,0.0
/control/diagnostics,cycle_time_ms,11.46,0.0
/control/diagnostics,cycle_time_ms,11.48,0.0
/planning/diagnostics,cycle_ms,11.5,0.003967
/control/diagnostics,cycle_time_ms,11.5,0.0
/control/diagnostics,cycle_time_ms,11.52,0.0
/control/diagnostics,cycle_time_ms,11.54,0.0
/control/diagnostics,cycle_time_ms,11.56,0.0
/control/diagnostics,cycle_time_ms,11.58,0.0
/control/diagnostics,cycle_time_ms,11.6,0.0
/planning/diagnostics,cycle_ms,11.6,0.003316
/control/diagnostics,cycle_time_ms,11.62,0.0
/control/diagnostics,cycle_time_ms,11.64,0.0
/control/diagnostics,cycle_time_ms,11.66,0.0
/control/diagnostics,cycle_time_ms,11.68,0.0
/planning/diagnostics,cycle_ms,11.7,0.001954
/control/diagnostics,cycle_time_ms,11.7,0.0
/control/diagnostics,cycle_time_ms,11.72,0.0
/control/diagnostics,cycle_time_ms,11.74,0.0
/control/diagnostics,cycle_time_ms,11.76,0.0
/control/diagnostics,cycle_time_ms,11.78,0.0
/planning/diagnostics,cycle_ms,11.8,0.001913
/control/diagnostics,cycle_time_ms,11.8,0.0
/control/diagnostics,cycle_time_ms,11.82,0.0
/control/diagnostics,cycle_time_ms,11.84,0.0
/control/diagnostics,cycle_time_ms,11.86,0.0
/control/diagnostics,cycle_time_ms,11.88,0.0
/planning/diagnostics,cycle_ms,11.9,0.003176
/control/diagnostics,cycle_time_ms,11.9,0.0
/control/diagnostics,cycle_time_ms,11.92,0.0
/control/diagnostics,cycle_time_ms,11.94,0.0
/control/diagnostics,cycle_time_ms,11.96,0.0
/control/diagnostics,cycle_time_ms,11.98,0.0
/planning/diagnostics,cycle_ms,12.0,0.003366
/control/diagnostics,cycle_time_ms,12.0,0.0
/control/diagnostics,cycle_time_ms,12.021,0.0
/control/diagnostics,cycle_time_ms,12.04,0.0
/perception/diagnostics,ground_ms,12.0,4.079717
/perception/diagnostics,cluster_ms,12.0,1.81144
/perception/diagnostics,fit_ms,12.0,1.0003
/perception/diagnostics,track_ms,12.0,0.058709
/perception/diagnostics,total_ms,12.0,7.07057
/control/diagnostics,cycle_time_ms,12.06,0.0
/control/diagnostics,cycle_time_ms,12.08,0.0
/planning/diagnostics,cycle_ms,12.1,0.003356
/control/diagnostics,cycle_time_ms,12.1,0.0
/control/diagnostics,cycle_time_ms,12.12,0.0
/control/diagnostics,cycle_time_ms,12.14,0.0
/control/diagnostics,cycle_time_ms,12.16,0.0
/control/diagnostics,cycle_time_ms,12.18,0.0
/planning/diagnostics,cycle_ms,12.2,0.001934
/control/diagnostics,cycle_time_ms,12.2,0.0
/control/diagnostics,cycle_time_ms,12.22,0.0
/control/diagnostics,cycle_time_ms,12.24,0.0
/control/diagnostics,cycle_time_ms,12.26,0.0
/control/diagnostics,cycle_time_ms,12.28,0.0
/planning/diagnostics,cycle_ms,12.3,0.002184
/control/diagnostics,cycle_time_ms,12.3,0.0
/control/diagnostics,cycle_time_ms,12.32,0.0
/control/diagnostics,cycle_time_ms,12.34,0.0
/control/diagnostics,cycle_time_ms,12.36,0.0
/control/diagnostics,cycle_time_ms,12.38,0.0
/planning/diagnostics,cycle_ms,12.4,0.001883
/control/diagnostics,cycle_time_ms,12.401,0.0
/control/diagnostics,cycle_time_ms,12.42,0.0
/control/diagnostics,cycle_time_ms,12.44,0.0
/control/diagnostics,cycle_time_ms,12.46,0.0
/control/diagnostics,cycle_time_ms,12.48,0.0
/planning/diagnostics,cycle_ms,12.5,0.002865
/control/diagnostics,cycle_time_ms,12.5,0.0
/control/diagnostics,cycle_time_ms,12.52,0.0
/control/diagnostics,cycle_time_ms,12.54,0.0
/control/diagnostics,cycle_time_ms,12.56,0.0
/control/diagnostics,cycle_time_ms,12.58,0.0
/control/diagnostics,cycle_time_ms,12.6,0.0
/planning/diagnostics,cycle_ms,12.6,0.003727
/control/diagnostics,cycle_time_ms,12.622,0.0
/control/diagnostics,cycle_time_ms,12.64,0.0
/control/diagnostics,cycle_time_ms,12.66,0.0
/control/diagnostics,cycle_time_ms,12.68,0.0
/planning/diagnostics,cycle_ms,12.7,0.003486
/control/diagnostics,cycle_time_ms,12.7,0.0
/control/diagnostics,cycle_time_ms,12.72,0.0
/control/diagnostics,cycle_time_ms,12.74,0.0
/control/diagnostics,cycle_time_ms,12.762,0.0
/control/diagnostics,cycle_time_ms,12.78,0.0
/planning/diagnostics,cycle_ms,12.8,0.001673
/control/diagnostics,cycle_time_ms,12.8,0.0
/control/diagnostics,cycle_time_ms,12.821,0.0
/control/diagnostics,cycle_time_ms,12.84,0.0
/control/diagnostics,cycle_time_ms,12.86,0.0
/control/diagnostics,cycle_time_ms,12.88,0.0
/control/diagnostics,cycle_time_ms,12.9,0.0
/planning/diagnostics,cycle_ms,12.901,0.003526
/control/diagnostics,cycle_time_ms,12.92,0.0
/control/diagnostics,cycle_time_ms,12.94,0.0
/control/diagnostics,cycle_time_ms,12.96,0.0
/control/diagnostics,cycle_time_ms,12.98,0.0
/planning/diagnostics,cycle_ms,13.0,0.001532
/control/diagnostics,cycle_time_ms,13.0,0.0
/control/diagnostics,cycle_time_ms,13.02,0.0
/perception/diagnostics,ground_ms,13.0,4.550342
/perception/diagnostics,cluster_ms,13.0,1.824233
/perception/diagnostics,fit_ms,13.0,2.0969
/perception/diagnostics,track_ms,13.0,0.073346
/perception/diagnostics,total_ms,13.0,8.891216
/control/diagnostics,cycle_time_ms,13.04,0.0
/control/diagnostics,cycle_time_ms,13.06,0.0
/control/diagnostics,cycle_time_ms,13.08,0.0
/planning/diagnostics,cycle_ms,13.1,0.001543
/control/diagnostics,cycle_time_ms,13.1,0.0
/control/diagnostics,cycle_time_ms,13.12,0.0
/control/diagnostics,cycle_time_ms,13.14,0.0
/control/diagnostics,cycle_time_ms,13.16,0.0
/control/diagnostics,cycle_time_ms,13.18,0.0
/planning/diagnostics,cycle_ms,13.2,0.001713
/control/diagnostics,cycle_time_ms,13.2,0.0
/control/diagnostics,cycle_time_ms,13.22,0.0
/control/diagnostics,cycle_time_ms,13.24,0.0
/control/diagnostics,cycle_time_ms,13.26,0.0
/control/diagnostics,cycle_time_ms,13.28,0.0
/planning/diagnostics,cycle_ms,13.3,0.003376
/control/diagnostics,cycle_time_ms,13.3,0.0
/control/diagnostics,cycle_time_ms,13.32,0.0
/control/diagnostics,cycle_time_ms,13.34,0.0
/control/diagnostics,cycle_time_ms,13.36,0.0
/control/diagnostics,cycle_time_ms,13.38,0.0
/planning/diagnostics,cycle_ms,13.4,0.001613
/control/diagnostics,cycle_time_ms,13.4,0.0
/control/diagnostics,cycle_time_ms,13.42,0.0
/control/diagnostics,cycle_time_ms,13.44,0.0
/control/diagnostics,cycle_time_ms,13.46,0.0
/control/diagnostics,cycle_time_ms,13.48,0.0
/planning/diagnostics,cycle_ms,13.5,0.003216
/control/diagnostics,cycle_time_ms,13.5,0.0
/control/diagnostics,cycle_time_ms,13.52,0.0
/control/diagnostics,cycle_time_ms,13.54,0.0
/control/diagnostics,cycle_time_ms,13.56,0.0
/control/diagnostics,cycle_time_ms,13.58,0.0
/planning/diagnostics,cycle_ms,13.6,0.001613
/control/diagnostics,cycle_time_ms,13.6,0.0
/control/diagnostics,cycle_time_ms,13.62,0.0
/control/diagnostics,cycle_time_ms,13.64,0.0
/control/diagnostics,cycle_time_ms,13.66,0.0
/control/diagnostics,cycle_time_ms,13.68,0.0
/planning/diagnostics,cycle_ms,13.7,0.003396
/control/diagnostics,cycle_time_ms,13.7,0.0
/control/diagnostics,cycle_time_ms,13.72,0.0
/control/diagnostics,cycle_time_ms,13.74,0.0
/control/diagnostics,cycle_time_ms,13.76,0.0
/control/diagnostics,cycle_time_ms,13.78,0.0
/planning/diagnostics,cycle_ms,13.8,0.003977
/control/diagnostics,cycle_time_ms,13.8,0.0
/control/diagnostics,cycle_time_ms,13.82,0.0
/control/diagnostics,cycle_time_ms,13.841,0.0
/control/diagnostics,cycle_time_ms,13.86,0.0
/control/diagnostics,cycle_time_ms,13.88,0.0
/planning/diagnostics,cycle_ms,13.9,0.003656
/control/diagnostics,cycle_time_ms,13.9,0.0
/control/diagnostics,cycle_time_ms,13.92,0.0
/control/diagnostics,cycle_time_ms,13.94,0.0
/control/diagnostics,cycle_time_ms,13.96,0.0
/control/diagnostics,cycle_time_ms,13.98,0.0
/planning/diagnostics,cycle_ms,14.0,0.003256
/control/diagnostics,cycle_time_ms,14.0,0.0
/control/diagnostics,cycle_time_ms,14.02,0.0
/perception/diagnostics,ground_ms,14.0,2.920783
/perception/diagnostics,cluster_ms,14.0,1.603883
/perception/diagnostics,fit_ms,14.0,0.897859
/perception/diagnostics,track_ms,14.0,0.046978
/perception/diagnostics,total_ms,14.0,5.573526
/control/diagnostics,cycle_time_ms,14.04,0.0
/control/diagnostics,cycle_time_ms,14.06,0.0
/control/diagnostics,cycle_time_ms,14.08,0.0
/planning/diagnostics,cycle_ms,14.1,0.004178
/control/diagnostics,cycle_time_ms,14.1,0.0
/control/diagnostics,cycle_time_ms,14.12,0.0
/control/diagnostics,cycle_time_ms,14.14,0.0
/control/diagnostics,cycle_time_ms,14.16,0.0
/control/diagnostics,cycle_time_ms,14.18,0.0
/planning/diagnostics,cycle_ms,14.2,0.001724
/control/diagnostics,cycle_time_ms,14.2,0.0
/control/diagnostics,cycle_time_ms,14.22,0.0
/control/diagnostics,cycle_time_ms,14.24,0.0
/control/diagnostics,cycle_time_ms,14.26,0.0
/control/diagnostics,cycle_time_ms,14.28,0.0
/planning/diagnostics,cycle_ms,14.3,0.001532
/control/diagnostics,cycle_time_ms,14.3,0.0
/control/diagnostics,cycle_time_ms,14.32,0.0
/control/diagnostics,cycle_time_ms,14.34,0.0
/control/diagnostics,cycle_time_ms,14.36,0.0
/control/diagnostics,cycle_time_ms,14.38,0.0
/control/diagnostics,cycle_time_ms,14.4,0.0
/planning/diagnostics,cycle_ms,14.4,0.001633
/control/diagnostics,cycle_time_ms,14.42,0.0
/control/diagnostics,cycle_time_ms,14.44,0.0
/control/diagnostics,cycle_time_ms,14.46,0.0
/control/diagnostics,cycle_time_ms,14.48,0.0
/planning/diagnostics,cycle_ms,14.5,0.001452
/control/diagnostics,cycle_time_ms,14.5,0.0
/control/diagnostics,cycle_time_ms,14.52,0.0
/control/diagnostics,cycle_time_ms,14.54,0.0
/control/diagnostics,cycle_time_ms,14.56,0.0
/control/diagnostics,cycle_time_ms,14.58,0.0
/control/diagnostics,cycle_time_ms,14.6,0.0
/planning/diagnostics,cycle_ms,14.6,0.003356
/control/diagnostics,cycle_time_ms,14.62,0.0
/control/diagnostics,cycle_time_ms,14.64,0.0
/control/diagnostics,cycle_time_ms,14.66,0.0
/control/diagnostics,cycle_time_ms,14.68,0.0
/planning/diagnostics,cycle_ms,14.7,0.001413
/control/diagnostics,cycle_time_ms,14.7,0.0
/control/diagnostics,cycle_time_ms,14.72,0.0
/control/diagnostics,cycle_time_ms,14.74,0.0
/control/diagnostics,cycle_time_ms,14.76,0.0
/control/diagnostics,cycle_time_ms,14.78,0.0
/planning/diagnostics,cycle_ms,14.8,0.001733
/control/diagnostics,cycle_time_ms,14.8,0.0
/control/diagnostics,cycle_time_ms,14.82,0.0
/control/diagnostics,cycle_time_ms,14.84,0.0
/control/diagnostics,cycle_time_ms,14.86,0.0
/control/diagnostics,cycle_time_ms,14.88,0.0
/planning/diagnostics,cycle_ms,14.9,0.001743
/control/diagnostics,cycle_time_ms,14.9,0.0
/control/diagnostics,cycle_time_ms,14.92,0.0
/control/diagnostics,cycle_time_ms,14.94,0.0
/control/diagnostics,cycle_time_ms,14.96,0.0
/control/diagnostics,cycle_time_ms,14.98,0.0
/planning/diagnostics,cycle_ms,15.0,0.001963
/control/diagnostics,cycle_time_ms,15.0,0.0
/control/diagnostics,cycle_time_ms,15.02,0.0
/control/diagnostics,cycle_time_ms,15.04,0.0
/perception/diagnostics,ground_ms,15.0,2.87626
/perception/diagnostics,cluster_ms,15.0,1.559224
/perception/diagnostics,fit_ms,15.0,0.872619
/perception/diagnostics,track_ms,15.0,0.049512
/perception/diagnostics,total_ms,15.0,5.468011
/control/diagnostics,cycle_time_ms,15.06,0.0
/control/diagnostics,cycle_time_ms,15.08,0.0
/control/diagnostics,cycle_time_ms,15.1,0.0
